scan_time_utc,recognized_date,symbol,short_name,exchange,full_exchange_name,contract_kind,signal,signal_type,side,class,signal_date,signal_bar_age,price,latest_close,trend,bars,bis,bi_zhongshus,reason,beichi_ratio,ref_zs_idx,ref_zs_zd,ref_zs_zg,ref_zs_raw_start,ref_zs_raw_end,chart_path
2026-07-25T01:03:20Z,2026-07-24,CC=F,Cocoa Sep 26,,,continuous,3B,BUY3,BUY,3,2026-07-23,1,5165,5331,CONSOLIDATION,1257,99,12,"向上突破中枢后回抽不回中枢(ZS11, price>ZG=4199)",,11,3694,4199,1205,1236,data/futures_latest_signals/2026-07-25/charts/chan_CC_F.png
2026-07-25T01:03:20Z,2026-07-24,ZN=F,"10-Year T-Note Futures,Sep-2026",,,continuous,1B,BUY1,BUY,1,2026-07-23,1,108.01562,108.32812,CONSOLIDATION,1260,74,13,下跌趋势背驰(后笔绿柱面积更小),0.788555,,,,,,data/futures_latest_signals/2026-07-25/charts/chan_ZN_F.png
