scan_time_utc,recognized_date,symbol,short_name,exchange,full_exchange_name,contract_kind,signal,signal_type,side,class,signal_date,signal_bar_age,price,latest_close,trend,bars,bis,bi_zhongshus,reason,beichi_ratio,ref_zs_idx,ref_zs_zd,ref_zs_zg,ref_zs_raw_start,ref_zs_raw_end,chart_path
2026-07-15T00:52:20Z,2026-07-14,AAPL,Apple 苹果,,,other,1S,SELL1,SELL,1,2026-07-13,1,323.45001,314.85999,CONSOLIDATION,1255,79,12,上涨趋势背驰(后笔红柱面积更小),0.267682,,,,,,data/futures_latest_signals/2026-07-15/charts/chan_AAPL.png
2026-07-15T00:52:20Z,2026-07-15,ZT=F,"2-Year T-Note Futures,Sep-2026",,,continuous,1B,BUY1,BUY,1,2026-07-14,1,102.77344,102.96484,CONSOLIDATION,1260,84,13,下跌趋势背驰(后笔绿柱面积更小),0.109545,,,,,,data/futures_latest_signals/2026-07-15/charts/chan_ZT_F.png
