scan_time_utc,recognized_date,symbol,short_name,exchange,full_exchange_name,contract_kind,signal,signal_type,side,class,signal_date,signal_bar_age,price,latest_close,trend,bars,bis,bi_zhongshus,reason,beichi_ratio,ref_zs_idx,ref_zs_zd,ref_zs_zg,ref_zs_raw_start,ref_zs_raw_end,chart_path
2026-06-09T01:28:46Z,2026-06-08,HE=F,"Lean Hog Futures,Jul-2026",,,continuous,3B,BUY3,BUY,3,2026-06-05,1,94.050003,97.375,CONSOLIDATION,1257,89,16,"向上突破中枢后回抽不回中枢(ZS14, price>ZG=89.15)",,14,88.599998,89.150002,1056,1190,data/futures_latest_signals/2026-06-09/charts/chan_HE_F.png
2026-06-09T01:28:46Z,2026-06-08,ZQ=F,"30 Day Federal Funds Futures,Au",,,continuous,1S,SELL1,SELL,1,2026-06-04,2,96.3825,96.339996,DOWN,1259,10,2,上涨趋势背驰(后笔红柱面积更小),0.729721,,,,,,data/futures_latest_signals/2026-06-09/charts/chan_ZQ_F.png
