scan_time_utc,recognized_date,symbol,short_name,exchange,full_exchange_name,contract_kind,signal,signal_type,side,class,signal_date,signal_bar_age,price,latest_close,trend,bars,bis,bi_zhongshus,reason,beichi_ratio,ref_zs_idx,ref_zs_zd,ref_zs_zg,ref_zs_raw_start,ref_zs_raw_end,chart_path
2026-09-22T01:44:58Z,2026-09-22,MYM=F,Micro E-mini Dow Jones Industri,,,continuous,3B,BUY3,BUY,3,2026-09-16,3,51208,52395,CONSOLIDATION,1259,71,10,"向上突破中枢后回抽不回中枢(ZS8, price>ZG=4.853e+04)",,8,48488,48528,1043,1205,data/futures_latest_signals/2026-09-22/charts/chan_MYM_F.png
2026-09-22T01:44:58Z,2026-09-22,YM=F,Mini Dow Jones Indus.-$5 Jun 26,,,continuous,3B,BUY3,BUY,3,2026-09-16,3,51209,52396,CONSOLIDATION,1259,73,10,"向上突破中枢后回抽不回中枢(ZS8, price>ZG=4.853e+04)",,8,48488,48528,1043,1205,data/futures_latest_signals/2026-09-22/charts/chan_YM_F.png
